image_path,rating,modality,expert_level,prompt
/home/featurize/data/Images/generated_new/canine_hip_20250212042215_401.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042218_402.png,4,Chest X-Ray,1,"This clear and well-structured X-ray image of the dog's hip joints highlights a fair hip condition. With a Norberg angle of 96-100 degrees, the joint structure appears near-normal, with minimal laxity."
/home/featurize/data/Images/generated_new/canine_hip_20250212042221_403.png,4,Chest X-Ray,1,"This X-ray clearly visualizes the dog's hip structure, revealing severe hip dysplasia with a Norberg angle below 80 degrees, indicating significant joint instability and poor acetabular coverage."
/home/featurize/data/Images/generated_new/canine_hip_20250212042223_404.png,1,Chest X-Ray,1,"This clear and well-structured X-ray image of the dog's hip joints highlights a fair hip condition. With a Norberg angle of 96-100 degrees, the joint structure appears near-normal, with minimal laxity."
/home/featurize/data/Images/generated_new/canine_hip_20250212042226_405.png,4,Chest X-Ray,1,"The X-ray scan provides a detailed and high-contrast visualization of the pelvic bones, suggesting a borderline hip condition. The Norberg angle of 91-95 degrees indicates slight incongruency in the femoral head and acetabulum."
/home/featurize/data/Images/generated_new/canine_hip_20250212042228_406.png,1,Chest X-Ray,1,"The X-ray scan provides a detailed and high-contrast visualization of the pelvic bones, suggesting a borderline hip condition. The Norberg angle of 91-95 degrees indicates slight incongruency in the femoral head and acetabulum."
/home/featurize/data/Images/generated_new/canine_hip_20250212042231_407.png,3,Chest X-Ray,1,"This clear and well-structured X-ray image of the dog's hip joints highlights a fair hip condition. With a Norberg angle of 96-100 degrees, the joint structure appears near-normal, with minimal laxity."
/home/featurize/data/Images/generated_new/canine_hip_20250212042234_408.png,4,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212042236_409.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042239_410.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042241_411.png,1,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212042247_413.png,4,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042249_414.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042252_415.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042254_416.png,1,Chest X-Ray,1,"The high-resolution X-ray displays the canine hip bones with well-defined edges, showing mild hip dysplasia. The Norberg angle of 85-90 degrees suggests reduced joint congruity and early degenerative changes."
/home/featurize/data/Images/generated_new/canine_hip_20250212042257_417.png,1,Chest X-Ray,1,"The X-ray scan provides a detailed and high-contrast visualization of the pelvic bones, suggesting a borderline hip condition. The Norberg angle of 91-95 degrees indicates slight incongruency in the femoral head and acetabulum."
/home/featurize/data/Images/generated_new/canine_hip_20250212042300_418.png,3,Chest X-Ray,1,"This clear and well-structured X-ray image of the dog's hip joints highlights a fair hip condition. With a Norberg angle of 96-100 degrees, the joint structure appears near-normal, with minimal laxity."
/home/featurize/data/Images/generated_new/canine_hip_20250212042302_419.png,1,Chest X-Ray,1,"The high-resolution X-ray displays the canine hip bones with well-defined edges, showing moderate hip dysplasia. The Norberg angle of 81-85 degrees suggests reduced joint congruity and early degenerative changes."
/home/featurize/data/Images/generated_new/canine_hip_20250212042305_420.png,4,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212042307_421.png,5,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212042310_422.png,4,Chest X-Ray,1,"The high-resolution X-ray displays the canine hip bones with well-defined edges, showing mild hip dysplasia. The Norberg angle of 85-90 degrees suggests reduced joint congruity and early degenerative changes."
/home/featurize/data/Images/generated_new/canine_hip_20250212042313_423.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042315_424.png,1,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212042318_425.png,3,Chest X-Ray,1,"This X-ray clearly visualizes the dog's hip structure, revealing severe hip dysplasia with a Norberg angle below 80 degrees, indicating significant joint instability and poor acetabular coverage."
/home/featurize/data/Images/generated_new/canine_hip_20250212042320_426.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042323_427.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042326_428.png,1,Chest X-Ray,1,"This X-ray clearly visualizes the dog's hip structure, revealing severe hip dysplasia with a Norberg angle below 80 degrees, indicating significant joint instability and poor acetabular coverage."
/home/featurize/data/Images/generated_new/canine_hip_20250212042328_429.png,2,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212042331_430.png,1,Chest X-Ray,1,"The X-ray scan provides a detailed and high-contrast visualization of the pelvic bones, suggesting a borderline hip condition. The Norberg angle of 91-95 degrees indicates slight incongruency in the femoral head and acetabulum."
/home/featurize/data/Images/generated_new/canine_hip_20250212042333_431.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042336_432.png,1,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212042339_433.png,1,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212042341_434.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042344_435.png,5,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212042349_437.png,4,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042352_438.png,4,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212042354_439.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042357_440.png,1,Chest X-Ray,1,"The high-resolution X-ray displays the canine hip bones with well-defined edges, showing mild hip dysplasia. The Norberg angle of 85-90 degrees suggests reduced joint congruity and early degenerative changes."
/home/featurize/data/Images/generated_new/canine_hip_20250212042359_441.png,1,Chest X-Ray,1,"This clear and well-structured X-ray image of the dog's hip joints highlights a fair hip condition. With a Norberg angle of 96-100 degrees, the joint structure appears near-normal, with minimal laxity."
/home/featurize/data/Images/generated_new/canine_hip_20250212042402_442.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042405_443.png,4,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042407_444.png,1,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212042410_445.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042412_446.png,4,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042415_447.png,1,Chest X-Ray,1,"The X-ray scan provides a detailed and high-contrast visualization of the pelvic bones, suggesting a borderline hip condition. The Norberg angle of 91-95 degrees indicates slight incongruency in the femoral head and acetabulum."
/home/featurize/data/Images/generated_new/canine_hip_20250212042417_448.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042420_449.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042423_450.png,1,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212042425_451.png,1,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212042428_452.png,1,Chest X-Ray,1,"The high-resolution X-ray displays the canine hip bones with well-defined edges, showing moderate hip dysplasia. The Norberg angle of 81-85 degrees suggests reduced joint congruity and early degenerative changes."
/home/featurize/data/Images/generated_new/canine_hip_20250212042431_453.png,4,Chest X-Ray,1,"This X-ray clearly visualizes the dog's hip structure, revealing severe hip dysplasia with a Norberg angle below 80 degrees, indicating significant joint instability and poor acetabular coverage."
/home/featurize/data/Images/generated_new/canine_hip_20250212042433_454.png,2,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042436_455.png,2,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212042438_456.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042441_457.png,5,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042444_458.png,1,Chest X-Ray,1,"This clear and well-structured X-ray image of the dog's hip joints highlights a fair hip condition. With a Norberg angle of 96-100 degrees, the joint structure appears near-normal, with minimal laxity."
/home/featurize/data/Images/generated_new/canine_hip_20250212042446_459.png,1,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212042449_460.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042451_461.png,1,Chest X-Ray,1,"This clear and well-structured X-ray image of the dog's hip joints highlights a fair hip condition. With a Norberg angle of 96-100 degrees, the joint structure appears near-normal, with minimal laxity."
/home/featurize/data/Images/generated_new/canine_hip_20250212042454_462.png,1,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212042456_463.png,1,Chest X-Ray,1,"This clear and well-structured X-ray image of the dog's hip joints highlights a fair hip condition. With a Norberg angle of 96-100 degrees, the joint structure appears near-normal, with minimal laxity."
/home/featurize/data/Images/generated_new/canine_hip_20250212042459_464.png,4,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042502_465.png,4,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042504_466.png,4,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042507_467.png,1,Chest X-Ray,1,"This clear and well-structured X-ray image of the dog's hip joints highlights a fair hip condition. With a Norberg angle of 96-100 degrees, the joint structure appears near-normal, with minimal laxity."
/home/featurize/data/Images/generated_new/canine_hip_20250212042509_468.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042512_469.png,1,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212042515_470.png,1,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212042517_471.png,1,Chest X-Ray,1,"This clear and well-structured X-ray image of the dog's hip joints highlights a fair hip condition. With a Norberg angle of 96-100 degrees, the joint structure appears near-normal, with minimal laxity."
/home/featurize/data/Images/generated_new/canine_hip_20250212042520_472.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042522_473.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042525_474.png,1,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212042528_475.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042530_476.png,1,Chest X-Ray,1,"This clear and well-structured X-ray image of the dog's hip joints highlights a fair hip condition. With a Norberg angle of 96-100 degrees, the joint structure appears near-normal, with minimal laxity."
/home/featurize/data/Images/generated_new/canine_hip_20250212042533_477.png,1,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212042535_478.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042538_479.png,1,Chest X-Ray,1,"The X-ray scan provides a detailed and high-contrast visualization of the pelvic bones, suggesting a borderline hip condition. The Norberg angle of 91-95 degrees indicates slight incongruency in the femoral head and acetabulum."
/home/featurize/data/Images/generated_new/canine_hip_20250212042541_480.png,5,Chest X-Ray,1,"This clear and well-structured X-ray image of the dog's hip joints highlights a fair hip condition. With a Norberg angle of 96-100 degrees, the joint structure appears near-normal, with minimal laxity."
/home/featurize/data/Images/generated_new/canine_hip_20250212042543_481.png,1,Chest X-Ray,1,"The X-ray scan provides a detailed and high-contrast visualization of the pelvic bones, suggesting a borderline hip condition. The Norberg angle of 91-95 degrees indicates slight incongruency in the femoral head and acetabulum."
/home/featurize/data/Images/generated_new/canine_hip_20250212042546_482.png,1,Chest X-Ray,1,"This clear and well-structured X-ray image of the dog's hip joints highlights a fair hip condition. With a Norberg angle of 96-100 degrees, the joint structure appears near-normal, with minimal laxity."
/home/featurize/data/Images/generated_new/canine_hip_20250212042548_483.png,4,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042551_484.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042554_485.png,5,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042556_486.png,4,Chest X-Ray,1,"The X-ray scan provides a detailed and high-contrast visualization of the pelvic bones, suggesting a borderline hip condition. The Norberg angle of 91-95 degrees indicates slight incongruency in the femoral head and acetabulum."
/home/featurize/data/Images/generated_new/canine_hip_20250212042559_487.png,1,Chest X-Ray,1,"This clear and well-structured X-ray image of the dog's hip joints highlights a fair hip condition. With a Norberg angle of 96-100 degrees, the joint structure appears near-normal, with minimal laxity."
/home/featurize/data/Images/generated_new/canine_hip_20250212042601_488.png,1,Chest X-Ray,1,"The X-ray scan provides a detailed and high-contrast visualization of the pelvic bones, suggesting a borderline hip condition. The Norberg angle of 91-95 degrees indicates slight incongruency in the femoral head and acetabulum."
/home/featurize/data/Images/generated_new/canine_hip_20250212042604_489.png,1,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212042607_490.png,1,Chest X-Ray,1,"The X-ray scan provides a detailed and high-contrast visualization of the pelvic bones, suggesting a borderline hip condition. The Norberg angle of 91-95 degrees indicates slight incongruency in the femoral head and acetabulum."
/home/featurize/data/Images/generated_new/canine_hip_20250212042609_491.png,2,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042612_492.png,2,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212042614_493.png,1,Chest X-Ray,1,"This clear and well-structured X-ray image of the dog's hip joints highlights a fair hip condition. With a Norberg angle of 96-100 degrees, the joint structure appears near-normal, with minimal laxity."
/home/featurize/data/Images/generated_new/canine_hip_20250212042617_494.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042620_495.png,4,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042622_496.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212042625_497.png,2,Chest X-Ray,1,"The high-resolution X-ray displays the canine hip bones with well-defined edges, showing mild hip dysplasia. The Norberg angle of 85-90 degrees suggests reduced joint congruity and early degenerative changes."
/home/featurize/data/Images/generated_new/canine_hip_20250212042627_498.png,1,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212042630_499.png,3,Chest X-Ray,1,"This clear and well-structured X-ray image of the dog's hip joints highlights a fair hip condition. With a Norberg angle of 96-100 degrees, the joint structure appears near-normal, with minimal laxity."
/home/featurize/data/Images/generated_new/canine_hip_20250212042632_500.png,1,Chest X-Ray,1,"This clear and well-structured X-ray image of the dog's hip joints highlights a fair hip condition. With a Norberg angle of 96-100 degrees, the joint structure appears near-normal, with minimal laxity."
/home/featurize/data/Images/generated_new/canine_hip_20250212043006_001.png,4,Chest X-Ray,1,"The high-resolution X-ray displays the canine hip bones with well-defined edges, showing moderate hip dysplasia. The Norberg angle of 81-85 degrees suggests reduced joint congruity and early degenerative changes."
/home/featurize/data/Images/generated_new/canine_hip_20250212043009_002.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212043011_003.png,1,Chest X-Ray,1,"The X-ray reveals the canine hip with sharp bone margins and excellent contrast, demonstrating good joint conformation. The Norberg angle of 101-105 degrees suggests strong acetabular coverage and well-aligned femoral heads."
/home/featurize/data/Images/generated_new/canine_hip_20250212043014_004.png,2,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212043016_005.png,1,Chest X-Ray,1,"This clear and well-structured X-ray image of the dog's hip joints highlights a fair hip condition. With a Norberg angle of 96-100 degrees, the joint structure appears near-normal, with minimal laxity."
/home/featurize/data/Images/generated_new/canine_hip_20250212043019_006.png,1,Chest X-Ray,1,"This clear and well-structured X-ray image of the dog's hip joints highlights a fair hip condition. With a Norberg angle of 96-100 degrees, the joint structure appears near-normal, with minimal laxity."
/home/featurize/data/Images/generated_new/canine_hip_20250212043021_007.png,3,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212043024_008.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212043027_009.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212043029_010.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212043032_011.png,1,Chest X-Ray,1,"This X-ray clearly visualizes the dog's hip structure, revealing severe hip dysplasia with a Norberg angle below 80 degrees, indicating significant joint instability and poor acetabular coverage."
/home/featurize/data/Images/generated_new/canine_hip_20250212043034_012.png,1,Chest X-Ray,1,"This high-resolution X-ray provides an exceptional view of the dog's hip joint structure, showing excellent hip conformation. The Norberg angle above 105 degrees reflects a stable and well-formed hip with optimal bone alignment."
/home/featurize/data/Images/generated_new/canine_hip_20250212043037_013.png,1,Chest X-Ray,1,"The X-ray scan provides a detailed and high-contrast visualization of the pelvic bones, suggesting a borderline hip condition. The Norberg angle of 91-95 degrees indicates slight incongruency in the femoral head and acetabulum."
